연도,Trucost기업ID,Trucost기업명,Trucost기업유형,Trucost설립국가,Trucost산업,종목코드,종목명,업체명,대표자,시장구분,NICS산업분류,주식업종,KSIC대분류_11차,KSIC중분류_11차,KSIC소분류_11차,KSIC세분류_11차,Scope1직접배출량_tCO2e,Scope1자료출처,Scope1보고추정구분,Scope2사업장간접배출량_tCO2e,Scope2사업장간접자료출처,Scope2사업장간접보고추정구분,Scope3협력사간접배출량_tCO2e,Scope3자료출처,Scope3보고추정구분,총매출_백만USD,온실가스직접외부비용_백만USD,매출대비온실가스직접외부비용비율_pct,자산총계_연결,부채와자본총계_연결,유동자산계_연결,비유동자산계_연결,현금및현금성자산_연결,매출채권_연결,재고자산계_연결,유형자산계_연결,무형자산계_연결,부채총계_연결,유동부채계_연결,비유동부채계_연결,매입채무_연결,자본총계_연결,자본금_연결,지배기업소유주지분_연결,수익_연결,총수익_연결,매출원가_연결,매출총이익손실_연결,판매비와관리비_연결,영업이익손실_연결,이자수익_연결,이자비용_연결,법인세비용차감전계속영업이익손실_연결,당기순이익지배기업지분_연결,EBITDA,영업활동으로인한현금흐름_연결,유형자산_투자부동산감가상각비_연결,무형자산상각비_연결,유무형리스자산의증가_연결,기말종가,기말종가수정,기말시가총액,기말시가총액_보통주우선주,평균시가총액,평균시가총액_보통주우선주,상장주식수_보통주,기말발행주식수_보통주,변동성,기부금_원,기부금_출처,평균근속월수,연간급여총액,종업원평균급여,고용형태별직원수-정규직,고용형태별직원수-병역특례,고용형태별직원수-인턴직,고용형태별직원수-계약직,고용형태별직원수-파견직,고용형태별직원수-위촉직,고용형태별직원수-프리랜서,인건비,종업원수증가율,종업원1인당인건비,종업원1인당인건비증가율,노동생산성,노동소득분배율,자본집약도_종업원1인당,배출권_사전할당량,배출권_추가할당량,배출권_인증배출량_tCO2eq,배출권_에너지사용량_TJ,배출권_할당취소량,배출권_이월량,배출권_차입량,배출권_상쇄량,배출권_시장총수량,ESG등급,환경등급,사회등급,지배구조등급
2015,5632967,"Kangnam Jevisco Co., Ltd",Public Company,South Korea,Chemicals,A000860,강남제비스코,강남제비스코(주),김재현,코스피,N20102.건축 제품,KGS04P.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,C20400.기타 화학제품 제조업,"C20410.잉크, 페인트, 코팅제 및 유사제품 제조업",,,,,,,,,,,,,522260000000.0,522260000000.0,232733000000.0,289528000000.0,73843176000.0,61609574000.0,36803927000.0,110597000000.0,1617685000.0,87215945000.0,50679603000.0,36536342000.0,32793484000.0,435044000000.0,6500000000.0,435044000000.0,293873000000.0,293873000000.0,237631000000.0,56242411000.0,28306173000.0,27936238000.0,2133000000.0,106000000.0,49428467000.0,40256389000.0,29096837000.0,28745823000.0,4211000000.0,29000000.0,5935363000.0,39950.0,19975.0,259675000000.0,259675000000.0,318909000000.0,259675000000.0,6500000.0,6500000.0,0.40363681,,missing,130,27044000000,37000000,0,,,0,,,,,0.075,,0,,,590943.5,,,,,,,,,533816150,미공개,미공개,미공개,C
2015,2482203,Hanwha Corporation,Public Company,South Korea,Industrial Conglomerates,A000880,한화,(주)한화,김동관/류두형/김우석,코스피,N15101.화학,KGS04P.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,C20400.기타 화학제품 제조업,C20490.그 외 기타 화학제품 제조업,133694.27458899285,Extrapolated from prior year,외삽값,70300.22297578421,Extrapolated from prior year,외삽값,2451425.552823256,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,36494.21551528666,4.868697613417343,0.0133410118416656,145622000000000.0,145622000000000.0,11222900000000.0,15476600000000.0,1182440000000.0,4142710000000.0,3110200000000.0,10406400000000.0,880258000000.0,131976000000000.0,12794900000000.0,10278000000000.0,2117810000000.0,13645700000000.0,377190000000.0,4154510000000.0,41376300000000.0,41376300000000.0,38427600000000.0,2948690000000.0,2190240000000.0,758450000000.0,59709496000.0,448321000000.0,175363000000.0,-285006000000.0,235674000000.0,9620650000000.0,730256000000.0,90180000000.0,1550410000000.0,39400.0,39400.0,2953370000000.0,2965450000000.0,2919130000000.0,1482730000000.0,74958735.0,74958735.0,0.43196241,,missing,121,3.26454E+11,50166666.67,0,,,0,,,,,0.0430316,81287.33,0.32677703,120419.9,67.5,1317277.13,6948,,131089,1553,0,608,,286149,533816150,B+,A,B+,B+
2015,4805361,"Korea Cast Iron Pipe Ind. Co., Ltd.",Public Company,South Korea,Building Products,A000970,한국주철관,한국주철관공업(주),김태형/이창훈/김영훈,코스피,N15104.금속과 채광,KGS07P.철강및금속,C00000.제조업(10~34),C24000.1차 금속 제조업,C24100.1차 철강 제조업,C24130.철강관 제조업,,,,,,,,,,,,,300740000000.0,300740000000.0,151829000000.0,148911000000.0,16042064000.0,30042292000.0,70220476000.0,123937000000.0,10054137000.0,76388753000.0,67877702000.0,8511051000.0,23430322000.0,224351000000.0,12000000000.0,220020000000.0,315476000000.0,315476000000.0,243848000000.0,71628571000.0,61284489000.0,10344082000.0,974000000.0,798147000.0,11561548000.0,7545596000.0,7989510000.0,38297935000.0,8080431000.0,923207000.0,8230910000.0,16950.0,16950.0,386468000000.0,386468000000.0,130753000000.0,130753000000.0,22800500.0,22800500.0,0.5887692,221409000,xml_table,134,11847000000,40500000,5,,,0,,,,,0.00790514,,0,,,1007041.16,81957,0,77950,1013,,,,,533816150,미공개,미공개,미공개,C
2015,2482175,"DB HiTek CO., LTD.",Public Company,South Korea,Semiconductors and Semiconductor Equipment,A000990,DB하이텍,(주)DB하이텍,조기석,코스피,N45301.반도체 및 반도체장비,"KGS09P.전기,전자",C00000.제조업(10~34),"C26000.전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",C26100.반도체 제조업,C26110.전자집적회로 제조업,146524.68015138863,Value split from data provided in Environmental/CSR,산출값,121328.21093748884,Value split from data provided in Environmental/CSR,산출값,88977.95881444428,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,587.942035114723,5.33305384671838,0.9070713655773498,984644000000.0,984644000000.0,337757000000.0,646886000000.0,108133000000.0,92048492000.0,83459568000.0,533140000000.0,34197267000.0,730586000000.0,244045000000.0,486541000000.0,44271640000.0,254057000000.0,222556000000.0,254057000000.0,666595000000.0,666595000000.0,436916000000.0,229679000000.0,104711000000.0,124969000000.0,1335000000.0,50040000000.0,115824000000.0,126733000000.0,207130000000.0,152722000000.0,71775000000.0,11103000000.0,102758000000.0,14300.0,14300.0,634460000000.0,638391000000.0,510501000000.0,319196000000.0,44367832.0,44367832.0,0.60156007,3000000,fs_api,113,1.07473E+11,52500000,0,,,0,,,,,0.00250125,,0,,,500906.6,236648,0,,,0,,38614,,533816150,미공개,B+,B+,C
2015,9237618,PaperCorea Inc.,Public Company,South Korea,Paper and Forest Products,A001020,페이퍼코리아,페이퍼코리아(주),문성운,코스피,N15105.종이와 임산물,"KGS03P.종이,목재",C00000.제조업(10~34),"C17000.펄프, 종이 및 종이제품 제조업","C17100.펄프, 종이 및 판지 제조업","C17100.펄프, 종이 및 판지 제조업",,,,,,,,,,,,,554700000000.0,554700000000.0,215714000000.0,338985000000.0,32251144000.0,49433524000.0,111842000000.0,312644000000.0,3990873000.0,437082000000.0,324479000000.0,112603000000.0,41741274000.0,117618000000.0,75287092000.0,115736000000.0,244780000000.0,244780000000.0,246298000000.0,-1517935000.0,44903684000.0,-46421619000.0,795968000.0,17363423000.0,-74571131000.0,-59337428000.0,-20910752000.0,-9677657000.0,6731930000.0,66357000.0,12153308000.0,720.0,3600.0,107033000000.0,107033000000.0,119962000000.0,107033000000.0,148656430.0,150574184.0,0.5192508,,missing,192,12109000000,51500000,0,,,0,,,,,0.01570681,88483.97,-0.99999989,-68656.53,-128.88,2466246.8,274036,0,289850,3885,567,,16381,,533816150,미공개,미공개,미공개,C
2015,6562472,JW Pharmaceutical Corporation,Public Company,South Korea,Pharmaceuticals,A001060,JW중외제약,JW중외제약(주),신영섭/함은경,코스피,N35202.제약,KGS05P.의약품,C00000.제조업(10~34),C21000.의료용 물질 및 의약품 제조업,C21200.의약품 제조업,C21210.완제 의약품 제조업,8198.350549248316,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,4767.484294826488,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,32383.16588625808,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,383.102199229341,0.3019033090942192,0.0788049010685755,613481000000.0,613481000000.0,376174000000.0,237307000000.0,8183567000.0,272281000000.0,82436725000.0,129725000000.0,28555627000.0,388074000000.0,260781000000.0,127293000000.0,36185429000.0,225407000000.0,45200263000.0,225407000000.0,434352000000.0,434352000000.0,273729000000.0,160623000000.0,139099000000.0,21524771000.0,1060290000.0,10253162000.0,2056633000.0,1961427000.0,39684405000.0,-4174930000.0,12907287000.0,4955839000.0,9112334000.0,36500.0,36500.0,651559000000.0,658979000000.0,539555000000.0,219660000000.0,17850932.0,17850932.0,0.79817038,,missing,107,52015000000,45000000,0,,,0,,,,,0.03399433,,0,,,547326.57,,,,,,,,,533816150,미공개,미공개,미공개,C
2015,882765,LX International Corp.,Public Company,South Korea,Trading Companies and Distributors,A001120,LX인터내셔널,(주)LX인터내셔널,구혁서,코스피,N20107.무역회사와 판매업체,KGS11P.유통업,G00000.도매 및 소매업(45~47),G46000.도매 및 상품 중개업,G46100.상품 중개업,G46100.상품 중개업,612.6879999979233,Value split from data provided in Environmental/CSR,산출값,421.4657592925222,Value split from data provided in Environmental/CSR,산출값,483587.54379388026,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,11684.410731756245,0.0222999839976051,0.000190852448699,5383470000000.0,5383470000000.0,3074130000000.0,2309330000000.0,528924000000.0,1431690000000.0,724260000000.0,333516000000.0,990052000000.0,3840150000000.0,2589070000000.0,1251080000000.0,1549650000000.0,1543310000000.0,193800000000.0,1199320000000.0,13224500000000.0,13224500000000.0,12710700000000.0,513744000000.0,432052000000.0,81691891000.0,21125000000.0,48468000000.0,-215240000000.0,-235443000000.0,106989000000.0,297707000000.0,18417000000.0,36406000000.0,56927654000.0,33800.0,33800.0,1310090000000.0,1310090000000.0,1349660000000.0,1310090000000.0,38760000.0,38760000.0,0.39900377,,missing,0,34272000000,15375000,0,,,0,,,,,-0.15826087,,0,,,6006548.67,,,,,,,,,533816150,B+,B+,B+,B+
2015,5566543,"Daehan Flour Mills Co.,Ltd",Public Company,South Korea,Food Products,A001130,대한제분,대한제분(주),이진성,코스피,N30202.식품,KGS01P.음식료품,C00000.제조업(10~34),C10000.식료품 제조업,"C10500.곡물 가공품, 전분 및 전분제품 제조업",C10510.곡물 가공품 제조업,31133.0443468161,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,46258.080315355335,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,499902.39930081926,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,728.398507988943,1.133148340971397,0.1555670870468886,895426000000.0,895426000000.0,420269000000.0,475157000000.0,80604449000.0,78467296000.0,123802000000.0,257563000000.0,20103437000.0,238509000000.0,198864000000.0,39644826000.0,19323467000.0,656917000000.0,8450000000.0,654343000000.0,825841000000.0,825841000000.0,654924000000.0,170917000000.0,123632000000.0,47285331000.0,4500128000.0,2048701000.0,46698667000.0,34149085000.0,44401032000.0,53616382000.0,23683483000.0,932855000.0,19771528000.0,184000.0,18400.0,310960000000.0,310960000000.0,339690000000.0,310960000000.0,1690000.0,1690000.0,0.40392341,24000000,xml_table,217,23926000000,46750000,0,,,0,,,,,-0.00840336,,0,,,2079306.68,,,20277,416,,,,,533816150,미공개,B+,미공개,C
2015,4458048,GS Global Corp.,Public Company,South Korea,Trading Companies and Distributors,A001250,GS글로벌,(주)지에스글로벌,김성원,코스피,N20107.무역회사와 판매업체,KGS11P.유통업,G00000.도매 및 소매업(45~47),G46000.도매 및 상품 중개업,G46800.상품 종합 도매업,G46800.상품 종합 도매업,,,,,,,,,,,,,800715000000.0,800715000000.0,546421000000.0,254294000000.0,50902973000.0,349651000000.0,115512000000.0,107094000000.0,31221600000.0,597990000000.0,425293000000.0,172697000000.0,153881000000.0,202725000000.0,56334410000.0,201804000000.0,2262020000000.0,2262020000000.0,2169770000000.0,92256172000.0,63347639000.0,28908532000.0,648020000.0,6816757000.0,-45099553000.0,-46691977000.0,29633507000.0,-1432148000.0,14622869000.0,1378313000.0,10334162000.0,5490.0,5490.0,123710000000.0,123710000000.0,163992000000.0,123710000000.0,22533764.0,22533764.0,0.23602294,285133000,xml_table,110,14396000000,52000000,0,,,0,,,,,0.08920188,,0,,,3368124.28,,,,,,,,,533816150,미공개,미공개,미공개,B
2015,9275275,KG Chemical Corporation,Public Company,South Korea,Metals and Mining,A001390,KG케미칼,KG케미칼(주),곽정현/김재익,코스피,N15101.화학,KGS04P.화학,C00000.제조업(10~34),C20000.화학 물질 및 화학제품 제조업,C20100.기초 화학물질 제조업,C20110.기초 유기화학 물질 제조업,,,,,,,,,,,,,1142450000000.0,1142450000000.0,582533000000.0,559920000000.0,37527848000.0,124898000000.0,46410216000.0,366830000000.0,135521000000.0,678434000000.0,486286000000.0,192148000000.0,24906773000.0,464019000000.0,59702595000.0,198371000000.0,1014470000000.0,1014470000000.0,810952000000.0,203522000000.0,158163000000.0,45359740000.0,2614289000.0,6218408000.0,57434111000.0,16851412000.0,13210536000.0,-52099961000.0,18519517000.0,1859122000.0,19609897000.0,15500.0,3100.0,177922000000.0,177922000000.0,209199000000.0,177922000000.0,11478870.0,11478870.0,0.42336199,,missing,77,10110000000,29250000,0,,,0,,,,,0.0372093,,0,,,1216292.09,24608,0,21228,420,4581,,1201,,533816150,미공개,미공개,미공개,B
2015,5518864,SeAH Besteel Holdings Corporation,Public Company,South Korea,Metals and Mining,A001430,세아베스틸지주,(주)세아베스틸지주,이태성/김수호,코스피,N15104.금속과 채광,KGS07P.철강및금속,C00000.제조업(10~34),C24000.1차 금속 제조업,C24100.1차 철강 제조업,"C24110.제철, 제강 및 합금철 제조업",78811.87924179988,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,89066.92854029796,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1600217.0457351962,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1613.375339998393,2.868648460240116,0.1778041593373414,3593930000000.0,3593930000000.0,1173950000000.0,2419980000000.0,117807000000.0,307746000000.0,737993000000.0,2316970000000.0,10360618000.0,1677320000000.0,595518000000.0,1081800000000.0,153531000000.0,1916610000000.0,219311000000.0,1473160000000.0,2526730000000.0,2526730000000.0,2192530000000.0,334200000000.0,111908000000.0,222292000000.0,2111791000.0,32083677000.0,215143000000.0,150909000000.0,264831000000.0,353713000000.0,132684000000.0,614735000.0,83358042000.0,27600.0,27600.0,989794000000.0,989794000000.0,1215470000000.0,989794000000.0,35862119.0,35862119.0,0.38729385,,missing,208,1.20527E+11,61000000,0,,,0,,,,,-0.01168073,,0,,,1612570.24,,0,,,,60232,,,533816150,미공개,B+,미공개,C
2015,2444560,"Taihan Cable & Solution Co., Ltd.",Public Company,South Korea,Electrical Equipment,A001440,대한전선,대한전선(주),송종민,코스피,N20104.전기장비,"KGS09P.전기,전자",C00000.제조업(10~34),C28000.전기장비 제조업,C28300.절연선 및 케이블 제조업,C28300.절연선 및 케이블 제조업,19769.55179999523,Value split from data provided in Annual Report/10K/Financial Accounts Disclosure,산출값,17747.095703181498,Value split from data provided in Annual Report/10K/Financial Accounts Disclosure,산출값,405728.04946586245,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,1492.054980869814,0.7199934811632962,0.0482551575105876,1552800000000.0,1552800000000.0,764360000000.0,788443000000.0,96248706000.0,155155000000.0,166373000000.0,630919000000.0,19527969000.0,1198560000000.0,700364000000.0,498193000000.0,148316000000.0,354245000000.0,419545000000.0,308365000000.0,1688710000000.0,1688710000000.0,1524950000000.0,163765000000.0,135694000000.0,28070670000.0,3427000000.0,55903000000.0,-63881058000.0,-44683629000.0,60558008000.0,-120771000000.0,29700000000.0,3104000000.0,8169109000.0,2290.0,4580.0,1921510000000.0,1921510000000.0,982934000000.0,1921510000000.0,839089231.0,839089231.0,0.43718891,,missing,143,39551000000,47500000,0,,,0,,,,,-0.10201661,,13453408.24,,,1637941.13,38710,,37563,754,,1157,,,533816150,미공개,B+,미공개,D
2015,12721864,"BYC Co., Ltd.",Public Company,South Korea,"Textiles, Apparel and Luxury Goods",A001460,BYC,(주)BYC,김대환,코스피,"N25203.섬유, 의류, 사치품","KGS02P.섬유,의복",C00000.제조업(10~34),"C14000.의복, 의복 액세서리 및 모피제품 제조업",C14100.봉제의복 제조업,C14120.속옷 및 잠옷 제조업,,,,,,,,,,,,,691465000000.0,691465000000.0,91849038000.0,599616000000.0,5311701000.0,9985263000.0,68567867000.0,65860300000.0,1084124000.0,313347000000.0,127449000000.0,185898000000.0,9433371000.0,378117000000.0,4200000000.0,378096000000.0,182196000000.0,182196000000.0,111112000000.0,71084009000.0,49953348000.0,21130661000.0,47317000.0,4349080000.0,17743402000.0,13182798000.0,30782804000.0,28069051000.0,10208533000.0,57616000.0,82295026000.0,459500.0,45950.0,287011000000.0,328688000000.0,223568000000.0,164344000000.0,624615.0,624615.0,0.35789619,20500000,xml_table,162,22705000000,32166666.67,0,,,0,,,,,0.0171504,,0,,,845781.3,,,,,,,,,533816150,미공개,미공개,미공개,C
2015,874949,Tongyang Inc.,Public Company,South Korea,Construction Materials,A001520,동양,(주)동양,정진학/유정민,코스피,N15102.건축자재,KGS06P.비금속광물,C00000.제조업(10~34),C23000.비금속 광물제품 제조업,"C23300.시멘트, 석회, 플라스터 및 그 제품 제조업","C23320.콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업",30839.681195751386,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,9006.211883144757,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,353164.14927952096,Estimate derived by applying revenue-based intensity factors to revenue data,추정치,346.333707892388,1.1271576555563017,0.3254542165172468,1184190000000.0,1184190000000.0,857212000000.0,326978000000.0,250487000000.0,155253000000.0,54174944000.0,217127000000.0,10648820000.0,224214000000.0,176598000000.0,47615435000.0,73996583000.0,959976000000.0,119615000000.0,960134000000.0,392665000000.0,392665000000.0,323880000000.0,68785449000.0,33652753000.0,35132696000.0,6015820000.0,16978348000.0,236634000000.0,623064000000.0,24668917000.0,37567400000.0,5622000000.0,539000000.0,1803840000.0,2770.0,2770.0,659826000000.0,676925000000.0,473891000000.0,169231000000.0,238204426.0,238204426.0,0.50178624,,missing,134,20632000000,44125000,0,,,0,,,,,0.05570292,,0,,,2399455.98,,,,,,,,,533816150,,,,
2015,9549163,"Ahn-Gook Pharmaceutical Co., Ltd.",Public Company,South Korea,Pharmaceuticals,A001540,안국약품,안국약품(주),어진/박인철,코스닥,N35202.제약,QGS33P.제약,C00000.제조업(10~34),C21000.의료용 물질 및 의약품 제조업,C21200.의약품 제조업,C21210.완제 의약품 제조업,,,,,,,,,,,,,197855000000.0,197855000000.0,138207000000.0,59647936000.0,19259713000.0,60271508000.0,24997975000.0,49337340000.0,3117532000.0,65961117000.0,38359461000.0,27601656000.0,16046981000.0,131894000000.0,6521210000.0,131062000000.0,197736000000.0,197736000000.0,116626000000.0,81109977000.0,68176981000.0,12932996000.0,358062000.0,630453000.0,11622636000.0,9364275000.0,16166385000.0,19106090000.0,2623038000.0,246180000.0,2844977000.0,19550.0,19550.0,254979000000.0,254979000000.0,250339000000.0,254979000000.0,13042420.0,13042420.0,0.68563839,,missing,67,27244000000,39500000,0,,,0,,,,,0.2193159,,0,,,301469.13,,,,,,,,,533816150,,,,
