y,case_id,inv_cty,iso2,hs6,p_ad_yyyymm,수입 중량 급증률 3개월,수입 발생 월수 - 조치 전 3개월,수입 발생 월수 - 조치 후 3개월,수입 중량 급증률 6개월,수입 발생 월수 - 조치 전 6개월,수입 발생 월수 - 조치 후 6개월,수입 중량 급증률 12개월,수입 발생 월수 - 조치 전 12개월,수입 발생 월수 - 조치 후 12개월,수출 중량 급증률 3개월,수출 발생 월수 - 조치 전 3개월,수출 발생 월수 - 조치 후 3개월,수출 중량 급증률 6개월,수출 발생 월수 - 조치 전 6개월,수출 발생 월수 - 조치 후 6개월,수출 중량 급증률 12개월,수출 발생 월수 - 조치 전 12개월,수출 발생 월수 - 조치 후 12개월,반덤핑 관세율,동일 HS6에 대한 미국 AD 조치 대상국 수,반덤핑 조사 소요 기간,해당 HS6 최초 AD 조치 이후 경과 연수,반덤핑 조치 부과 연도,HS 챕터,조치대상국의 한국 HS6 수입 비중 조치 전,조치대상국의 한국 HS6 수입 비중 조치 후,조치대상국의 한국 HS6 수입 비중 변화,미국 GDP 성장률,중국 GDP 성장률,조치대상국 GDP 성장률,조치대상국 1인당 GDP,원·달러 환율 변화율,조치대상국 통화의 원화 환율 변화율,한국 수출 증가율,조치대상국-미국 간 인구가중 거리,조치대상국-한국 간 인구가중 거리,한국 GDP 성장률,한국 제조업 생산 증가율,조치대상국발 한국 HS6 수입 집중도,글로벌 무역 성장률,반덤핑 조치 시행 이후 경과 월수,미국의 연간 반덤핑 조치 건수,조치대상국의 대미 무역수지,브렌트 원유 가격,발틱 운임지수 BDI,글로벌 HS6 수출 규모,조치대상국의 대미 UN 투표 일치율
0,USA-AD-1070a,China,CN,480640,200409,0.1048,2,3,-0.1869,5,4,-0.1588,11,10,-1.0,1.0,0.0,-1.0,4.0,0.0,-1.0,10.0,0.0,266.83,1,7,0,2004,48,0.03154,0.024622,-0.006918,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.06308,0.079801,249,36,68940960688.562,43.2,4105.0,718993503.0,0.166666666666667
0,USA-AD-1070a,China,CN,480830,200409,,0,0,,0,0,,0,0,,0.0,1.0,,0.0,1.0,,0.0,1.0,266.83,1,7,0,2004,48,0.0,0.0,0.0,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.0,0.079801,249,36,68940960688.562,43.2,4105.0,159475262.0,0.166666666666667
1,USA-AD-1070a,China,CN,480890,200409,71.5312,1,1,150.5156,1,2,0.8492,4,3,1.4469,2.0,2.0,1.4964,2.0,3.0,0.2513,5.0,5.0,266.83,1,7,0,2004,48,0.01249,0.03235,0.01986,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.024981,0.079801,249,36,68940960688.562,43.2,4105.0,319504911.0,0.166666666666667
0,USA-AD-1070a,China,CN,481190,200409,1.4943,3,3,0.1967,6,6,0.3693,12,12,0.0298,1.0,2.0,0.3498,2.0,4.0,0.9693,4.0,7.0,266.83,10,7,0,2004,48,0.087628,0.091942,0.004315,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.175255,0.079801,249,36,68940960688.562,43.2,4105.0,3800772994.0,0.166666666666667
0,USA-AD-1070a,China,CN,481890,200409,-0.0815,3,3,0.141,6,6,0.4944,12,12,66.6,2.0,3.0,-0.8274,5.0,4.0,-0.5148,11.0,9.0,266.83,1,7,0,2004,48,0.3421,0.457713,0.115612,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.3421,0.079801,249,36,68940960688.562,43.2,4105.0,935096936.0,0.166666666666667
0,USA-AD-1070a,China,CN,482390,200409,-0.5336,3,3,-0.4242,6,6,0.0684,12,12,0.1629,3.0,3.0,-0.0315,6.0,6.0,-0.2279,12.0,12.0,266.83,1,7,0,2004,48,0.093316,0.083809,-0.009507,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.186632,0.079801,249,36,68940960688.562,43.2,4105.0,2626189093.0,0.166666666666667
0,USA-AD-1070a,China,CN,950590,200409,1.1253,3,3,-0.1728,6,6,-0.2497,12,12,-0.7039,3.0,2.0,-0.0215,6.0,5.0,-0.5809,11.0,10.0,266.83,3,7,0,2004,95,0.639603,0.553828,-0.085775,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,1.279205,0.079801,249,36,68940960688.562,43.2,4105.0,1425274822.9999998,0.166666666666667
0,USA-AD-1070b,China,CN,480230,200409,1.3188,1,2,6.2217,2,4,4.421,4,7,,0.0,0.0,,0.0,0.0,,0.0,0.0,163.36,1,7,0,2004,48,0.19416,0.831374,0.637214,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.388321,0.079801,249,36,68940960688.562,43.2,4105.0,51296799.0,0.166666666666667
0,USA-AD-1070b,China,CN,480254,200409,-0.235,3,2,-0.2821,5,3,-0.1745,8,5,,0.0,0.0,,0.0,1.0,,0.0,1.0,163.36,1,7,0,2004,48,0.078769,0.048644,-0.030125,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.157539,0.079801,249,36,68940960688.562,43.2,4105.0,,0.166666666666667
0,USA-AD-1070b,China,CN,480261,200409,,0,1,187.5633,1,1,9.7529,3,3,,0.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,163.36,2,7,0,2004,48,0.002675,0.059785,0.05711,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.00535,0.079801,249,36,68940960688.562,43.2,4105.0,,0.166666666666667
0,USA-AD-1070b,China,CN,480262,200409,0.5168,3,3,0.5051,5,5,0.2303,10,10,-0.2683,3.0,3.0,-0.2526,6.0,5.0,-0.0279,10.0,10.0,163.36,6,7,0,2004,48,0.245284,0.186668,-0.058615,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.490567,0.079801,249,36,68940960688.562,43.2,4105.0,,0.166666666666667
1,USA-AD-1070b,China,CN,480269,200409,1.3715,3,3,0.3352,6,5,1.526,11,11,-0.5652,1.0,1.0,0.7872,2.0,2.0,0.2911,6.0,4.0,163.36,6,7,0,2004,48,0.124029,0.139416,0.015386,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.248059,0.079801,249,36,68940960688.562,43.2,4105.0,,0.166666666666667
0,USA-AD-1070b,China,CN,480431,200409,0.0399,3,3,-0.0644,6,6,-0.0765,12,12,,0.0,2.0,,0.0,3.0,346.0455,1.0,3.0,163.36,1,7,0,2004,48,0.116899,0.100778,-0.016121,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.116899,0.079801,249,36,68940960688.562,43.2,4105.0,908163719.0,0.166666666666667
0,USA-AD-1070b,China,CN,480439,200409,-0.5561,3,3,-0.6494,6,5,-0.2866,10,10,0.1941,2.0,3.0,0.0179,4.0,4.0,-0.1974,9.0,8.0,163.36,1,7,0,2004,48,0.009006,0.013315,0.004309,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.018012,0.079801,249,36,68940960688.562,43.2,4105.0,1022543582.0,0.166666666666667
0,USA-AD-1070b,China,CN,480591,200409,0.7131,3,3,4.8081,5,6,26.0585,8,12,0.086,1.0,1.0,-0.3008,4.0,1.0,0.1652,6.0,4.0,163.36,2,7,0,2004,48,0.013738,0.068802,0.055064,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.013738,0.079801,249,36,68940960688.562,43.2,4105.0,,0.166666666666667
0,USA-AD-1070b,China,CN,480640,200409,0.1048,2,3,-0.1869,5,4,-0.1588,11,10,-1.0,1.0,0.0,-1.0,4.0,0.0,-1.0,10.0,0.0,163.36,1,7,0,2004,48,0.03154,0.024622,-0.006918,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.06308,0.079801,249,36,68940960688.562,43.2,4105.0,718993503.0,0.166666666666667
0,USA-AD-1070b,China,CN,480830,200409,,0,0,,0,0,,0,0,,0.0,1.0,,0.0,1.0,,0.0,1.0,163.36,1,7,0,2004,48,0.0,0.0,0.0,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.0,0.079801,249,36,68940960688.562,43.2,4105.0,159475262.0,0.166666666666667
1,USA-AD-1070b,China,CN,480890,200409,71.5312,1,1,150.5156,1,2,0.8492,4,3,1.4469,2.0,2.0,1.4964,2.0,3.0,0.2513,5.0,5.0,163.36,1,7,0,2004,48,0.01249,0.03235,0.01986,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.024981,0.079801,249,36,68940960688.562,43.2,4105.0,319504911.0,0.166666666666667
0,USA-AD-1070b,China,CN,481190,200409,1.4943,3,3,0.1967,6,6,0.3693,12,12,0.0298,1.0,2.0,0.3498,2.0,4.0,0.9693,4.0,7.0,163.36,10,7,0,2004,48,0.087628,0.091942,0.004315,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.175255,0.079801,249,36,68940960688.562,43.2,4105.0,3800772994.0,0.166666666666667
0,USA-AD-1070b,China,CN,482050,200409,0.8539,3,3,-0.2051,6,6,0.2225,12,12,-0.2239,3.0,3.0,-0.3061,6.0,6.0,0.0162,12.0,12.0,163.36,1,7,0,2004,48,0.823038,0.713465,-0.109573,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.823038,0.079801,249,36,68940960688.562,43.2,4105.0,398741463.0,0.166666666666667
0,USA-AD-1070b,China,CN,482090,200409,7.5014,3,3,1.0169,6,6,0.0424,12,12,-0.3759,3.0,3.0,-0.5455,5.0,5.0,-0.6889,11.0,11.0,163.36,1,7,0,2004,48,0.316868,0.261054,-0.055814,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.316868,0.079801,249,36,68940960688.562,43.2,4105.0,278975687.0,0.166666666666667
0,USA-AD-1070b,China,CN,482390,200409,-0.5336,3,3,-0.4242,6,6,0.0684,12,12,0.1629,3.0,3.0,-0.0315,6.0,6.0,-0.2279,12.0,12.0,163.36,1,7,0,2004,48,0.093316,0.083809,-0.009507,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.186632,0.079801,249,36,68940960688.562,43.2,4105.0,2626189093.0,0.166666666666667
0,USA-AD-1070b,China,CN,950590,200409,1.1253,3,3,-0.1728,6,6,-0.2497,12,12,-0.7039,3.0,2.0,-0.0215,6.0,5.0,-0.5809,11.0,10.0,163.36,3,7,0,2004,95,0.639603,0.553828,-0.085775,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,1.279205,0.079801,249,36,68940960688.562,43.2,4105.0,1425274822.9999998,0.166666666666667
0,USA-AD-1071,China,CN,810419,200410,-0.0329,3,3,-0.2399,6,6,1.2137,12,12,,0.0,0.0,,0.0,0.0,,0.0,0.0,177.62,4,7,10,2004,81,0.920341,0.845271,-0.075071,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.920341,0.079801,248,36,68940960688.562,49.78,4922.0,428626915.0,0.166666666666667
0,USA-AD-1071,China,CN,810430,200410,0.094,3,3,0.9578,6,6,2.1366,10,12,-0.4754,3.0,3.0,-0.6398,6.0,5.0,-0.5184,11.0,9.0,177.62,3,7,3,2004,81,0.276952,0.59478,0.317828,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.276952,0.079801,248,36,68940960688.562,49.78,4922.0,151962264.0,0.166666666666667
0,USA-AD-1073,China,CN,730610,200410,,0,0,,0,1,,0,1,-0.1148,3.0,3.0,-0.0258,6.0,6.0,-0.1631,12.0,12.0,73.17,4,7,0,2004,73,0.0,0.004119,0.004119,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.0,0.079801,248,36,68940960688.562,49.78,4922.0,1754656181.0,0.166666666666667
0,USA-AD-1075,Mexico,MX,730610,200410,,0,0,,0,0,,0,0,-0.1148,3.0,3.0,-0.0258,6.0,6.0,-0.1631,12.0,12.0,14.93,4,7,0,2004,73,0.0,0.0,0.0,3.847772,10.131407,3.565441,9421.28976,-0.038096,0.04606,21.440538,2468.405,11711.42,5.183637,10.137825,0.0,0.079801,248,36,-3808647028.00001,49.78,4922.0,1754656181.0,0.255434782608696
0,USA-AD-1077,India,IN,390760,200410,,0,0,,0,0,,0,2,-0.2732,3.0,3.0,0.2392,6.0,6.0,0.7312,12.0,12.0,21.23,7,7,0,2004,39,0.0,0.016028,0.016028,3.847772,10.131407,7.922937,892.596615,-0.038096,-0.027195,21.440538,13131.91,5108.001,5.183637,10.137825,0.0,0.079801,248,36,780195721.518435,49.78,4922.0,6467131961.0,0.277173913043478
1,USA-AD-1078,Indonesia,ID,390760,200410,,0,2,,0,4,5.4646,2,10,-0.2732,3.0,3.0,0.2392,6.0,6.0,0.7312,12.0,12.0,18.65,7,7,0,2004,39,0.01588,0.05299,0.037109,3.847772,10.131407,5.030874,2065.706175,-0.038096,0.042172,21.440538,15535.87,5081.576,5.183637,10.137825,0.01588,0.079801,248,36,1563009904.01622,49.78,4922.0,6467131961.0,0.152173913043478
0,USA-AD-1080,Thailand,TH,390760,200410,,0,0,-1.0,1,0,-0.7772,1,2,-0.2732,3.0,3.0,0.2392,6.0,6.0,0.7312,12.0,12.0,26.03,7,7,0,2004,39,0.017712,0.005088,-0.012624,3.847772,10.131407,6.289342,4232.771573,-0.038096,-0.030426,21.440538,13936.19,3699.128,5.183637,10.137825,0.017712,0.079801,248,36,2759369127.41909,49.78,4922.0,6467131961.0,0.228260869565217
1,USA-AD-1082,China,CN,293369,200412,-0.2292,3,3,-0.0991,6,6,0.1493,12,12,-0.9994,1.0,1.0,0.257,2.0,2.0,1.397,2.0,3.0,179.48,4,7,0,2004,29,0.132934,0.210832,0.077898,3.847772,10.131407,10.131407,3127.862765,-0.038096,-2.8e-05,21.440538,11183.43,1168.165,5.183637,10.137825,0.132934,0.079801,246,36,68940960688.562,39.6,4598.0,1157672641.0,0.166666666666667
0,USA-AD-1083,Spain,ES,293369,200412,1.625,1,1,0.6774,2,2,-0.2808,4,4,-0.9994,1.0,1.0,0.257,2.0,2.0,1.397,2.0,3.0,12.13,4,7,0,2004,29,0.003131,0.002331,-0.000801,3.847772,10.131407,3.114531,25825.310646,-0.038096,-0.090636,21.440538,7437.157,10101.71,5.183637,10.137825,0.003131,0.079801,246,36,-58027563422.655,39.6,4598.0,1157672641.0,0.46195652173913
0,USA-AD-1084,Finland,FI,391231,200412,1.5758,2,3,1.4043,3,5,0.9067,5,8,0.0,1.0,1.0,2.0,2.0,4.0,0.3571,7.0,7.0,6.65,4,6,0,2004,39,0.057713,0.10046,0.042747,3.847772,10.131407,4.00538,41521.962874,-0.038096,-0.090636,21.440538,7667.73,7119.683,5.183637,10.137825,0.057713,0.079801,246,36,12556749492.8933,39.6,4598.0,486089157.0,0.445652173913043
0,USA-AD-1086,Netherlands,NL,391231,200412,1.0453,3,2,2.2994,4,5,5.2043,8,10,0.0,1.0,1.0,2.0,2.0,4.0,0.3571,7.0,7.0,14.57,4,6,0,2004,39,0.062965,0.178311,0.115346,3.847772,10.131407,2.01631,41663.147777,-0.038096,-0.090636,21.440538,7281.814,8679.86,5.183637,10.137825,0.062965,0.079801,246,36,44314391423.3044,39.6,4598.0,486089157.0,0.445652173913043
0,USA-AD-1087,Sweden,SE,391231,200412,-0.251,2,2,-0.3121,5,4,-0.0106,10,6,0.0,1.0,1.0,2.0,2.0,4.0,0.3571,7.0,7.0,25.29,4,6,0,2004,39,0.120252,0.1041,-0.016152,3.847772,10.131407,4.179584,45114.670123,-0.038096,-0.091193,21.440538,7440.511,7682.775,5.183637,10.137825,0.120252,0.079801,246,36,22902294715.1108,39.6,4598.0,486089157.0,0.445652173913043
0,USA-AD-1088,Taiwan,TW,390530,201009,-0.1028,3,3,-0.1255,6,6,-0.0093,12,12,,0.0,1.0,-0.9812,2.0,1.0,-0.9812,2.0,1.0,3.02,6,72,15,2010,39,0.210412,0.20702,-0.003392,2.695193,10.596272,,,-0.094567,,13.071479,12155.88,1520.398,6.981661,14.026795,0.210412,0.106883,177,16,,77.84,2446.0,,
0,USA-AD-1089,Brazil,BR,200911,200508,-0.0248,3,3,-0.0912,6,6,-0.0186,12,12,,0.0,0.0,,0.0,0.0,,0.0,0.0,27.16,1,7,0,2005,20,0.747103,0.711688,-0.035414,3.48355,11.458238,3.202132,7409.56828,-0.106365,-0.167764,7.700196,8088.514,17793.04,4.358237,5.008448,0.747103,0.053439,238,5,11679374942.1176,63.98,2592.0,1484796113.0,0.257425742574257
0,USA-AD-1089,Brazil,BR,200912,200508,,0,0,,0,0,-1.0,1,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,27.16,1,7,0,2005,20,0.24528,0.0,-0.24528,3.48355,11.458238,3.202132,7409.56828,-0.106365,-0.167764,7.700196,8088.514,17793.04,4.358237,5.008448,0.24528,0.053439,238,5,11679374942.1176,63.98,2592.0,,0.257425742574257
0,USA-AD-1090,Japan,JP,811221,200508,99.25,3,3,0.8654,6,6,1.0,12,12,,0.0,1.0,,0.0,1.0,,0.0,1.0,129.32,1,5,0,2005,81,0.014208,0.033159,0.018951,3.48355,11.458238,1.803901,33098.547466,-0.106365,0.018723,7.700196,10286.19,951.7373,4.358237,5.008448,0.014208,0.053439,238,5,170122750083.947,63.98,2592.0,,0.48019801980198
1,USA-AD-1091,China,CN,590190,200511,9.1888,2,3,11.9927,2,4,12.2916,4,9,,0.0,1.0,,0.0,3.0,8.1618,2.0,5.0,264.09,1,7,0,2005,59,0.107918,0.529818,0.4219,3.48355,11.458238,11.458238,3465.817344,-0.106365,-0.009966,7.700196,11183.43,1168.165,4.358237,5.008448,0.107918,0.053439,235,5,132378493766.399,55.24,2770.0,222868952.0,0.212121212121212
0,USA-AD-1092,China,CN,820239,200512,0.5148,3,3,0.7885,6,6,0.6685,12,12,-0.3188,3.0,3.0,-0.0675,6.0,6.0,-0.2074,12.0,12.0,164.09,2,7,0,2005,82,0.288089,0.374737,0.086649,3.48355,11.458238,11.458238,3465.817344,-0.106365,-0.009966,7.700196,11183.43,1168.165,4.358237,5.008448,0.288089,0.053439,234,5,132378493766.399,56.86,2407.0,,0.212121212121212
0,USA-AD-1092,China,CN,820600,200512,0.5839,3,3,0.5478,6,6,-0.0416,12,12,-0.9319,1.0,3.0,-0.9031,3.0,5.0,-0.4388,6.0,11.0,164.09,8,7,0,2005,82,0.154966,0.172576,0.01761,3.48355,11.458238,11.458238,3465.817344,-0.106365,-0.009966,7.700196,11183.43,1168.165,4.358237,5.008448,0.154966,0.053439,234,5,132378493766.399,56.86,2407.0,700295439.0,0.212121212121212
0,USA-AD-1094,Japan,JP,732690,200602,-0.0186,3,3,-0.0052,6,6,0.0644,12,12,0.0039,3.0,3.0,0.0673,6.0,6.0,-0.0064,12.0,12.0,7.68,7,7,4,2006,73,0.23244,0.199965,-0.032475,2.78454,12.674675,1.37235,33531.518563,-0.067349,0.055173,12.408274,10286.19,951.7373,5.245006,7.715226,0.23244,0.061373,232,6,174672769353.091,60.21,2680.0,25123595869.0,0.468181818181818
0,USA-AD-1095,China,CN,481022,200604,0.2624,3,3,-0.0064,6,6,0.4833,12,12,,0.0,0.0,,0.0,0.0,,0.0,3.0,258.21,3,7,0,2006,48,0.267372,0.341763,0.074391,2.78454,12.674675,12.674675,3883.354129,-0.067349,-0.026955,12.408274,11183.43,1168.165,5.245006,7.715226,0.267372,0.061373,230,6,231843041064.413,70.26,2368.0,,0.212962962962963
0,USA-AD-1095,China,CN,481190,200604,-0.2859,3,3,-0.3501,6,6,-0.242,12,12,,0.0,2.0,,0.0,4.0,-0.1969,3.0,8.0,258.21,10,7,2,2006,48,0.138888,0.051892,-0.086996,2.78454,12.674675,12.674675,3883.354129,-0.067349,-0.026955,12.408274,11183.43,1168.165,5.245006,7.715226,0.138888,0.061373,230,6,231843041064.413,70.26,2368.0,4168295674.0,0.212962962962963
0,USA-AD-1095,China,CN,482010,200604,-0.0216,3,3,-0.414,6,6,0.5837,12,12,1.2476,3.0,3.0,0.7195,6.0,6.0,-0.4297,12.0,12.0,258.21,5,7,0,2006,48,0.479102,0.517572,0.038469,2.78454,12.674675,12.674675,3883.354129,-0.067349,-0.026955,12.408274,11183.43,1168.165,5.245006,7.715226,0.479102,0.061373,230,6,231843041064.413,70.26,2368.0,1916043671.0,0.212962962962963
0,USA-AD-1096,India,IN,481190,200604,,0,1,,0,2,,0,3,,0.0,2.0,,0.0,4.0,-0.1969,3.0,8.0,22.53,10,7,2,2006,48,0.0,0.008031,0.008031,2.78454,12.674675,8.060733,1008.232753,-0.067349,0.02737,12.408274,13131.91,5108.001,5.245006,7.715226,0.0,0.061373,230,6,-9299060317.46279,70.26,2368.0,4168295674.0,0.254545454545455
0,USA-AD-1096,India,IN,482010,200604,-0.6989,2,2,-0.5699,4,4,-0.0772,6,9,1.2476,3.0,3.0,0.7195,6.0,6.0,-0.4297,12.0,12.0,22.53,5,7,0,2006,48,0.001829,0.000895,-0.000935,2.78454,12.674675,8.060733,1008.232753,-0.067349,0.02737,12.408274,13131.91,5108.001,5.245006,7.715226,0.001829,0.061373,230,6,-9299060317.46279,70.26,2368.0,1916043671.0,0.254545454545455
0,USA-AD-1097,Indonesia,ID,481190,200603,-0.5109,3,3,-0.2797,6,6,-0.6358,12,12,,0.0,2.0,,0.0,3.0,-0.1999,3.0,7.0,97.85,10,6,2,2006,48,,,,2.78454,12.674675,5.500952,2244.080223,-0.067349,-0.056202,12.408274,15535.87,5081.576,5.245006,7.715226,,0.061373,231,6,10859493593.9516,62.06,2496.0,4168295674.0,0.190909090909091
0,USA-AD-1097,Indonesia,ID,482010,200603,-0.4487,3,3,-0.3221,6,6,0.4904,10,12,1.0644,3.0,3.0,0.9006,6.0,6.0,-0.4134,12.0,12.0,97.85,5,6,0,2006,48,3.509489,,,2.78454,12.674675,5.500952,2244.080223,-0.067349,-0.056202,12.408274,15535.87,5081.576,5.245006,7.715226,3.509489,0.061373,231,6,10859493593.9516,62.06,2496.0,1916043671.0,0.190909090909091
0,USA-AD-1103,China,CN,380210,200610,0.0987,3,3,0.0411,6,6,0.0634,12,12,,0.0,0.0,15.72,1.0,3.0,61.5484,3.0,6.0,228.11,1,7,0,2006,38,0.376865,0.408183,0.031317,2.78454,12.674675,12.674675,3883.354129,-0.067349,-0.026955,12.408274,11183.43,1168.165,5.245006,7.715226,0.376865,0.061373,224,6,231843041064.413,57.81,4037.0,780252670.0,0.212962962962963
0,USA-AD-1104,China,CN,550320,200612,-0.4101,3,3,0.2037,6,6,1.0949,12,12,0.2477,3.0,3.0,0.3369,6.0,6.0,0.1202,12.0,12.0,44.3,5,6,7,2006,55,0.111612,0.190268,0.078656,2.78454,12.674675,12.674675,3883.354129,-0.067349,-0.026955,12.408274,11183.43,1168.165,5.245006,7.715226,0.111612,0.061373,222,6,231843041064.413,62.47,4397.0,3439278810.0,0.212962962962963
0,USA-AD-1105,Argentina,AR,200939,200704,1.134,1,2,-0.3019,2,2,0.256,2,5,0.8668,2.0,2.0,0.4613,4.0,3.0,0.0008,7.0,4.0,113.52,4,7,0,2007,20,0.016075,0.034163,0.018088,2.003858,14.149985,9.007651,12811.902121,-0.027179,0.013533,13.035402,8678.352,19146.65,5.841963,7.897603,0.016075,0.0246,218,9,6048537892.88668,67.49,6248.0,,0.203125
0,USA-AD-1107,China,CN,481013,200706,-0.2367,3,3,-0.2467,6,6,-0.2247,12,12,0.2664,3.0,3.0,0.2293,6.0,6.0,-0.0886,12.0,12.0,99.65,3,7,0,2007,48,0.330605,0.256727,-0.073879,2.003858,14.149985,14.149985,4409.757008,-0.027179,-0.045891,13.035402,11183.43,1168.165,5.841963,7.897603,0.330605,0.0246,216,9,353182677237.315,71.05,6278.0,,0.143617021276596
0,USA-AD-1107,China,CN,481014,200706,-0.1626,3,3,0.5993,5,6,0.8448,9,11,-0.9219,2.0,1.0,2.3365,2.0,3.0,3.2438,2.0,6.0,99.65,3,7,0,2007,48,0.150667,0.38808,0.237413,2.003858,14.149985,14.149985,4409.757008,-0.027179,-0.045891,13.035402,11183.43,1168.165,5.841963,7.897603,0.150667,0.0246,216,9,353182677237.315,71.05,6278.0,,0.143617021276596
0,USA-AD-1107,China,CN,481019,200706,0.0652,3,3,0.2766,6,6,1.3254,12,12,-0.1031,3.0,3.0,-0.0483,6.0,6.0,-0.0833,12.0,12.0,99.65,3,7,0,2007,48,0.239015,0.48357,0.244556,2.003858,14.149985,14.149985,4409.757008,-0.027179,-0.045891,13.035402,11183.43,1168.165,5.841963,7.897603,0.239015,0.0246,216,9,353182677237.315,71.05,6278.0,,0.143617021276596
0,USA-AD-1108,Indonesia,ID,481013,200706,0.0386,3,3,0.2725,5,6,1.7058,10,12,0.2664,3.0,3.0,0.2293,6.0,6.0,-0.0886,12.0,12.0,10.85,3,7,0,2007,48,0.015095,0.034738,0.019643,2.003858,14.149985,6.345022,2355.152857,-0.027179,-0.002,13.035402,15535.87,5081.576,5.841963,7.897603,0.015095,0.0246,216,9,10491041826.7601,71.05,6278.0,,0.114583333333333
0,USA-AD-1108,Indonesia,ID,481014,200706,,0,0,,0,0,-1.0,1,0,-0.9219,2.0,1.0,2.3365,2.0,3.0,3.2438,2.0,6.0,10.85,3,7,0,2007,48,0.033751,0.0,-0.033751,2.003858,14.149985,6.345022,2355.152857,-0.027179,-0.002,13.035402,15535.87,5081.576,5.841963,7.897603,0.033751,0.0246,216,9,10491041826.7601,71.05,6278.0,,0.114583333333333
0,USA-AD-1108,Indonesia,ID,481019,200706,13.28,1,3,7.2956,2,6,26.873,2,11,-0.1031,3.0,3.0,-0.0483,6.0,6.0,-0.0833,12.0,12.0,10.85,3,7,0,2007,48,0.001799,0.039761,0.037962,2.003858,14.149985,6.345022,2355.152857,-0.027179,-0.002,13.035402,15535.87,5081.576,5.841963,7.897603,0.001799,0.0246,216,9,10491041826.7601,71.05,6278.0,,0.114583333333333
0,USA-AD-1110,China,CN,283539,200709,-0.0949,3,3,-0.0625,6,6,0.1937,12,12,,0.0,0.0,,0.0,0.0,,0.0,0.0,183.15,1,7,0,2007,28,0.253895,0.282683,0.028788,2.003858,14.149985,14.149985,4409.757008,-0.027179,-0.045891,13.035402,11183.43,1168.165,5.841963,7.897603,0.253895,0.0246,213,9,353182677237.315,77.17,9474.0,447690564.0,0.143617021276596
